Recall,Precision
1.712820529937744141e-01,9.940476417541503906e-01
1.733333319425582886e-01,9.941176176071166992e-01
1.753846108913421631e-01,9.941860437393188477e-01
1.774359047412872314e-01,9.942528605461120605e-01
1.784615367650985718e-01,9.942857027053833008e-01
1.805128157138824463e-01,9.943502545356750488e-01
1.825641095638275146e-01,9.944134354591369629e-01
1.846153885126113892e-01,9.944751262664794922e-01
1.866666674613952637e-01,9.945355057716369629e-01
1.887179464101791382e-01,9.945945739746093750e-01
1.907692253589630127e-01,9.946523904800415039e-01
1.928205192089080811e-01,9.947090148925781250e-01
1.948717981576919556e-01,9.947643876075744629e-01
1.969230771064758301e-01,9.948186278343200684e-01
1.989743560552597046e-01,9.948717951774597168e-01
2.010256350040435791e-01,9.949238300323486328e-01
2.030769288539886475e-01,9.949748516082763672e-01
2.051282078027725220e-01,9.950248599052429199e-01
2.071794867515563965e-01,9.950739145278930664e-01
2.092307657003402710e-01,9.951219558715820312e-01
2.112820446491241455e-01,9.951691031455993652e-01
2.133333384990692139e-01,9.952152967453002930e-01
2.143589705228805542e-01,9.952380657196044922e-01
2.164102494716644287e-01,9.952830076217651367e-01
2.184615433216094971e-01,9.953271150588989258e-01
2.205128222703933716e-01,9.953703880310058594e-01
2.225641012191772461e-01,9.954128265380859375e-01
2.246153801679611206e-01,9.954545497894287109e-01
2.266666740179061890e-01,9.954954981803894043e-01
2.287179529666900635e-01,9.955357313156127930e-01
2.307692319154739380e-01,9.955752491950988770e-01
2.328205108642578125e-01,9.956140518188476562e-01
2.348717898130416870e-01,9.956521987915039062e-01
2.358974367380142212e-01,9.913793206214904785e-01
2.379487156867980957e-01,9.914529919624328613e-01
2.399999946355819702e-01,9.915254116058349609e-01
2.420512884855270386e-01,9.915966391563415527e-01
2.441025674343109131e-01,9.916666746139526367e-01
2.461538463830947876e-01,9.917355179786682129e-01
2.471794933080673218e-01,9.917695522308349609e-01
2.492307722568511963e-01,9.918367266654968262e-01
2.512820661067962646e-01,9.919028282165527344e-01
2.533333301544189453e-01,9.919678568840026855e-01
2.553846240043640137e-01,9.920318722724914551e-01
2.574358880519866943e-01,9.920948743820190430e-01
2.594871819019317627e-01,9.921568632125854492e-01
2.615384757518768311e-01,9.922178983688354492e-01
2.635897397994995117e-01,9.922779798507690430e-01
2.656410336494445801e-01,9.923371672630310059e-01
2.676922976970672607e-01,9.923954606056213379e-01
2.697435915470123291e-01,9.924528598785400391e-01
2.717948853969573975e-01,9.925093650817871094e-01
2.738461494445800781e-01,9.925650358200073242e-01
2.758974432945251465e-01,9.926199316978454590e-01
2.789743542671203613e-01,9.927007555961608887e-01
2.810256481170654297e-01,9.927536249160766602e-01
2.830769121646881104e-01,9.928057789802551270e-01
2.841025590896606445e-01,9.928315281867980957e-01
2.861538529396057129e-01,9.928825497627258301e-01
2.882051169872283936e-01,9.929328560829162598e-01
2.902564108371734619e-01,9.929824471473693848e-01
2.923077046871185303e-01,9.930313825607299805e-01
2.943589687347412109e-01,9.930796027183532715e-01
2.964102625846862793e-01,9.931271672248840332e-01
2.984615266323089600e-01,9.931740760803222656e-01
3.005128204822540283e-01,9.932203292846679688e-01
3.025641143321990967e-01,9.932659864425659180e-01
3.046153783798217773e-01,9.933110475540161133e-01
3.066666722297668457e-01,9.933554530143737793e-01
3.076923191547393799e-01,9.900990128517150879e-01
3.097435832023620605e-01,9.901639223098754883e-01
3.117948770523071289e-01,9.902279973030090332e-01
3.128205239772796631e-01,9.870550036430358887e-01
3.148717880249023438e-01,9.871382713317871094e-01
3.169230818748474121e-01,9.872204661369323730e-01
3.169230818748474121e-01,9.840764403343200684e-01
3.189743459224700928e-01,9.841772317886352539e-01
3.210256397724151611e-01,9.842767119407653809e-01
3.230769336223602295e-01,9.843750000000000000e-01
3.251281976699829102e-01,9.844720363616943359e-01
3.271794915199279785e-01,9.845678806304931641e-01
3.292307555675506592e-01,9.846625924110412598e-01
3.312820494174957275e-01,9.847561120986938477e-01
3.333333432674407959e-01,9.848484992980957031e-01
3.353846073150634766e-01,9.849397540092468262e-01
3.374359011650085449e-01,9.850299358367919922e-01
3.394871652126312256e-01,9.851190447807312012e-01
3.415384590625762939e-01,9.852070808410644531e-01
3.435897529125213623e-01,9.852941036224365234e-01
3.456410169601440430e-01,9.853801131248474121e-01
3.476923108100891113e-01,9.854651093482971191e-01
3.497435748577117920e-01,9.855491518974304199e-01
3.517948687076568604e-01,9.856321811676025391e-01
3.528205156326293945e-01,9.856733679771423340e-01
3.548718094825744629e-01,9.857549667358398438e-01
3.569230735301971436e-01,9.858356714248657227e-01
3.589743673801422119e-01,9.859154820442199707e-01
3.610256314277648926e-01,9.859943985939025879e-01
3.630769252777099609e-01,9.860724210739135742e-01
3.651282191276550293e-01,9.861496090888977051e-01
3.671794831752777100e-01,9.862259030342102051e-01
3.692307770252227783e-01,9.863013625144958496e-01
3.712820410728454590e-01,9.863760471343994141e-01
3.733333349227905273e-01,9.864498376846313477e-01
3.753846287727355957e-01,9.865229129791259766e-01
3.774358928203582764e-01,9.865951538085937500e-01
3.794871866703033447e-01,9.866666793823242188e-01
3.815384507179260254e-01,9.867374300956726074e-01
3.835897445678710938e-01,9.868074059486389160e-01
3.856410384178161621e-01,9.868766665458679199e-01
3.876923024654388428e-01,9.869451522827148438e-01
3.887179493904113770e-01,9.869791865348815918e-01
3.907692432403564453e-01,9.870466589927673340e-01
3.928205072879791260e-01,9.871134161949157715e-01
3.948718011379241943e-01,9.871794581413269043e-01
3.969230651855468750e-01,9.872449040412902832e-01
4.000000059604644775e-01,9.873417615890502930e-01
4.010256528854370117e-01,9.848866462707519531e-01
4.030769169330596924e-01,9.849624037742614746e-01
4.051282107830047607e-01,9.850373864173889160e-01
4.071794748306274414e-01,9.851116538047790527e-01
4.092307686805725098e-01,9.851852059364318848e-01
4.112820625305175781e-01,9.852579832077026367e-01
4.133333265781402588e-01,9.853300452232360840e-01
4.153846204280853271e-01,9.854014515876770020e-01
4.174358844757080078e-01,9.854721426963806152e-01
4.194871783256530762e-01,9.855421781539916992e-01
4.215384721755981445e-01,9.856114983558654785e-01
4.235897362232208252e-01,9.856801629066467285e-01
4.246153831481933594e-01,9.857142567634582520e-01
4.266666769981384277e-01,9.857819676399230957e-01
4.287179410457611084e-01,9.858490824699401855e-01
4.307692348957061768e-01,9.859154820442199707e-01
4.328204989433288574e-01,9.859812855720520020e-01
4.348717927932739258e-01,9.860464930534362793e-01
4.369230866432189941e-01,9.861111044883728027e-01
4.389743506908416748e-01,9.861751198768615723e-01
4.410256445407867432e-01,9.862385392189025879e-01
4.430769085884094238e-01,9.863013625144958496e-01
4.451282024383544922e-01,9.863636493682861328e-01
4.471794962882995605e-01,9.864253401756286621e-01
4.492307603359222412e-01,9.864864945411682129e-01
4.512820541858673096e-01,9.865471124649047852e-01
4.533333480358123779e-01,9.866071343421936035e-01
4.553846120834350586e-01,9.866666793823242188e-01
4.574359059333801270e-01,9.867256879806518555e-01
4.594871699810028076e-01,9.867841601371765137e-01
4.605128169059753418e-01,9.868131875991821289e-01
4.625641107559204102e-01,9.868708848953247070e-01
4.646153748035430908e-01,9.869281053543090820e-01
4.666666686534881592e-01,9.869847893714904785e-01
4.697435796260833740e-01,9.870689511299133301e-01
4.717948734760284424e-01,9.871244430541992188e-01
4.738461673259735107e-01,9.871794581413269043e-01
4.758974313735961914e-01,9.872340559959411621e-01
4.779487252235412598e-01,9.872881174087524414e-01
4.799999892711639404e-01,9.873417615890502930e-01
4.820512831211090088e-01,9.873949289321899414e-01
4.830769300460815430e-01,9.853556752204895020e-01
4.851281940937042236e-01,9.854166507720947266e-01
4.871794879436492920e-01,9.854771494865417480e-01
4.892307817935943604e-01,9.855371713638305664e-01
4.912820458412170410e-01,9.855967164039611816e-01
4.933333396911621094e-01,9.856557250022888184e-01
4.943589866161346436e-01,9.856850504875183105e-01
4.964102506637573242e-01,9.857434034347534180e-01
4.984615445137023926e-01,9.858012199401855469e-01
5.005128383636474609e-01,9.858585596084594727e-01
5.025641322135925293e-01,9.859154820442199707e-01
5.046153664588928223e-01,9.859719276428222656e-01
5.066666603088378906e-01,9.860279560089111328e-01
5.087179541587829590e-01,9.860835075378417969e-01
5.107692480087280273e-01,9.861386418342590332e-01
5.128205418586730957e-01,9.861932992935180664e-01
5.148717761039733887e-01,9.862475395202636719e-01
5.169230699539184570e-01,9.863013625144958496e-01
5.189743638038635254e-01,9.863547682762145996e-01
5.210256576538085938e-01,9.864077568054199219e-01
5.230769515037536621e-01,9.864603281021118164e-01
5.251281857490539551e-01,9.865125417709350586e-01
5.271794795989990234e-01,9.865642786026000977e-01
5.292307734489440918e-01,9.866156578063964844e-01
5.302563905715942383e-01,9.866412281990051270e-01
5.312820672988891602e-01,9.847908616065979004e-01
5.323076844215393066e-01,9.829545617103576660e-01
5.343589782714843750e-01,9.830188751220703125e-01
5.353845953941345215e-01,9.812030196189880371e-01
5.374358892440795898e-01,9.812734127044677734e-01
5.394871830940246582e-01,9.813432693481445312e-01
5.415384769439697266e-01,9.814126491546630859e-01
5.435897707939147949e-01,9.814814925193786621e-01
5.456410050392150879e-01,9.815497994422912598e-01
5.476922988891601562e-01,9.816176295280456543e-01
5.497435927391052246e-01,9.816849827766418457e-01
5.517948865890502930e-01,9.817517995834350586e-01
5.538461804389953613e-01,9.818181991577148438e-01
5.558974146842956543e-01,9.818840622901916504e-01
5.579487085342407227e-01,9.819494485855102539e-01
5.600000023841857910e-01,9.820144176483154297e-01
5.620512962341308594e-01,9.820788502693176270e-01
5.620512962341308594e-01,9.803220033645629883e-01
5.641025900840759277e-01,9.803921580314636230e-01
5.661538243293762207e-01,9.804618358612060547e-01
5.682051181793212891e-01,9.805309772491455078e-01
5.692307949066162109e-01,9.788359999656677246e-01
5.712820291519165039e-01,9.789103865623474121e-01
5.733333230018615723e-01,9.789842367172241211e-01
5.753846168518066406e-01,9.790576100349426270e-01
5.774359107017517090e-01,9.791304469108581543e-01
5.794872045516967773e-01,9.792027473449707031e-01
5.815384387969970703e-01,9.792746305465698242e-01
5.835897326469421387e-01,9.793459773063659668e-01
5.856410264968872070e-01,9.794167876243591309e-01
5.876923203468322754e-01,9.794871807098388672e-01
5.897436141967773438e-01,9.795570969581604004e-01
5.917948484420776367e-01,9.796264767646789551e-01
5.938461422920227051e-01,9.796954393386840820e-01
5.948718190193176270e-01,9.780775904655456543e-01
5.958974361419677734e-01,9.781144857406616211e-01
5.979487299919128418e-01,9.781879186630249023e-01
6.000000238418579102e-01,9.782608747482299805e-01
6.020512580871582031e-01,9.783333539962768555e-01
6.041025519371032715e-01,9.784052968025207520e-01
6.061538457870483398e-01,9.784768223762512207e-01
6.082051396369934082e-01,9.785478711128234863e-01
6.092307567596435547e-01,9.769737124443054199e-01
6.112820506095886230e-01,9.770491719245910645e-01
6.133333444595336914e-01,9.771241545677185059e-01
6.143589615821838379e-01,9.755700230598449707e-01
6.164102554321289062e-01,9.756493568420410156e-01
6.184615492820739746e-01,9.757281541824340820e-01
6.205128431320190430e-01,9.758064746856689453e-01
6.225640773773193359e-01,9.758842587471008301e-01
6.246153712272644043e-01,9.759615659713745117e-01
6.256410479545593262e-01,9.744408726692199707e-01
6.276922821998596191e-01,9.745222926139831543e-01
6.287179589271545410e-01,9.745628237724304199e-01
6.307692527770996094e-01,9.746434092521667480e-01
6.328204870223999023e-01,9.747235178947448730e-01
6.348717808723449707e-01,9.748031497001647949e-01
6.369230747222900391e-01,9.748822450637817383e-01
6.389743685722351074e-01,9.749608635902404785e-01
6.410256624221801758e-01,9.750390052795410156e-01
6.430768966674804688e-01,9.751166701316833496e-01
6.451281905174255371e-01,9.751937985420227051e-01
6.471794843673706055e-01,9.752704501152038574e-01
6.492307782173156738e-01,9.753466844558715820e-01
6.502563953399658203e-01,9.738863110542297363e-01
6.523076891899108887e-01,9.739663004875183105e-01
6.543589830398559570e-01,9.740458130836486816e-01
6.553846001625061035e-01,9.726027250289916992e-01
6.574358940124511719e-01,9.726858735084533691e-01
6.594871878623962402e-01,9.727685451507568359e-01
6.615384817123413086e-01,9.728506803512573242e-01
6.625640988349914551e-01,9.728915691375732422e-01
6.646153926849365234e-01,9.729729890823364258e-01
6.666666865348815918e-01,9.730538725852966309e-01
6.687179207801818848e-01,9.731343388557434082e-01
6.697435975074768066e-01,9.717261791229248047e-01
6.717948913574218750e-01,9.718101024627685547e-01
6.738461256027221680e-01,9.718934893608093262e-01
6.758974194526672363e-01,9.719763994216918945e-01
6.779487133026123047e-01,9.720588326454162598e-01
6.800000071525573730e-01,9.721407890319824219e-01
6.810256242752075195e-01,9.707602262496948242e-01
6.830769181251525879e-01,9.708454608917236328e-01
6.841025352478027344e-01,9.694767594337463379e-01
6.851282119750976562e-01,9.681159257888793945e-01
6.871795058250427246e-01,9.682080745697021484e-01
6.892307400703430176e-01,9.682996869087219238e-01
6.902564167976379395e-01,9.669540524482727051e-01
6.923077106475830078e-01,9.670487046241760254e-01
6.933333277702331543e-01,9.670958518981933594e-01
6.953846216201782227e-01,9.671897292137145996e-01
6.964102387428283691e-01,9.658606052398681641e-01
6.964102387428283691e-01,9.631205797195434570e-01
6.984615325927734375e-01,9.632248878479003906e-01
7.005128264427185059e-01,9.633286595344543457e-01
7.025641202926635742e-01,9.634317755699157715e-01
7.046154141426086426e-01,9.635343551635742188e-01
7.066666483879089355e-01,9.636363387107849121e-01
7.076923251152038574e-01,9.623430967330932617e-01
7.097436189651489258e-01,9.624478220939636230e-01
7.117948532104492188e-01,9.625520110130310059e-01
7.138461470603942871e-01,9.626556038856506348e-01
7.158974409103393555e-01,9.627586007118225098e-01
7.179487347602844238e-01,9.628610610961914062e-01
7.189743518829345703e-01,9.615912437438964844e-01
7.189743518829345703e-01,9.589603543281555176e-01
7.200000286102294922e-01,9.590163826942443848e-01
7.220512628555297852e-01,9.591280817985534668e-01
7.241025567054748535e-01,9.592391252517700195e-01
7.251282334327697754e-01,9.579945802688598633e-01
7.261538505554199219e-01,9.567567706108093262e-01
7.282051444053649902e-01,9.568732976913452148e-01
7.292307615280151367e-01,9.556451439857482910e-01
7.302564382553100586e-01,9.544236063957214355e-01
7.323076725006103516e-01,9.545454382896423340e-01
7.343589663505554199e-01,9.546666741371154785e-01
7.364102602005004883e-01,9.547872543334960938e-01
7.384615540504455566e-01,9.549071788787841797e-01
7.405128479003906250e-01,9.550264477729797363e-01
7.425640821456909180e-01,9.551451206207275391e-01
7.446153759956359863e-01,9.552631378173828125e-01
7.466666698455810547e-01,9.553805589675903320e-01
7.476922869682312012e-01,9.541884660720825195e-01
7.487179636955261230e-01,9.530026316642761230e-01
7.487179636955261230e-01,9.517601132392883301e-01
7.507692575454711914e-01,9.518855810165405273e-01
7.517948746681213379e-01,9.507133364677429199e-01
7.528204917907714844e-01,9.495472311973571777e-01
7.548717856407165527e-01,9.496774077415466309e-01
7.569230794906616211e-01,9.498069286346435547e-01
7.589743733406066895e-01,9.499357938766479492e-01
7.599999904632568359e-01,9.487836360931396484e-01
7.610256671905517578e-01,9.476373195648193359e-01
7.630769014358520508e-01,9.477707147598266602e-01
7.651281952857971191e-01,9.479034543037414551e-01
7.671794891357421875e-01,9.480354785919189453e-01
7.692307829856872559e-01,9.481669068336486816e-01
7.712820768356323242e-01,9.482976198196411133e-01
7.733333110809326172e-01,9.484276771545410156e-01
7.753846049308776855e-01,9.485570788383483887e-01
7.774358987808227539e-01,9.486858844757080078e-01
7.794871926307678223e-01,9.488139748573303223e-01
7.794871926307678223e-01,9.476309418678283691e-01
7.815384864807128906e-01,9.477611780166625977e-01
7.815384864807128906e-01,9.454094171524047852e-01
7.835897207260131836e-01,9.455445408821105957e-01
7.856410145759582520e-01,9.456790089607238770e-01
7.876923084259033203e-01,9.458128213882446289e-01
7.887179255485534668e-01,9.447174668312072754e-01
7.907692193984985352e-01,9.448529481887817383e-01
7.928205132484436035e-01,9.449877738952636719e-01
7.928205132484436035e-01,9.426829218864440918e-01
7.948718070983886719e-01,9.428223967552185059e-01
7.969231009483337402e-01,9.429611563682556152e-01
7.989743351936340332e-01,9.430992603302001953e-01
8.010256290435791016e-01,9.432367086410522461e-01
8.030769228935241699e-01,9.433735013008117676e-01
8.051282167434692383e-01,9.435096383094787598e-01
8.061538338661193848e-01,9.424460530281066895e-01
8.071795105934143066e-01,9.413875341415405273e-01
8.082051277160644531e-01,9.414575695991516113e-01
8.092307448387145996e-01,9.404052495956420898e-01
8.102564215660095215e-01,9.393579363822937012e-01
8.112820386886596680e-01,9.383155107498168945e-01
8.133333325386047363e-01,9.384615421295166016e-01
8.153846263885498047e-01,9.386068582534790039e-01
8.164102435111999512e-01,9.364705681800842285e-01
8.174359202384948730e-01,9.354460239410400391e-01
8.194871544837951660e-01,9.355971813201904297e-01
8.215384483337402344e-01,9.357476830482482910e-01
8.225641250610351562e-01,9.347319602966308594e-01
8.246153593063354492e-01,9.348837137222290039e-01
8.256410360336303711e-01,9.338747262954711914e-01
8.266666531562805176e-01,9.328703880310058594e-01
8.276923298835754395e-01,9.318706989288330078e-01
8.287179470062255859e-01,9.308755993843078613e-01
8.297435641288757324e-01,9.298850297927856445e-01
8.307692408561706543e-01,9.288991093635559082e-01
8.317948579788208008e-01,9.289805293083190918e-01
8.338461518287658691e-01,9.291428327560424805e-01
8.348717689514160156e-01,9.281641840934753418e-01
8.358974456787109375e-01,9.271900057792663574e-01
8.369230628013610840e-01,9.262201786041259766e-01
8.379487395286560059e-01,9.252548217773437500e-01
8.389743566513061523e-01,9.242937564849853516e-01
8.399999737739562988e-01,9.233371019363403320e-01
8.410256505012512207e-01,9.223846793174743652e-01
8.410256505012512207e-01,9.203142523765563965e-01
8.410256505012512207e-01,9.182530641555786133e-01
8.420512676239013672e-01,9.173184633255004883e-01
8.420512676239013672e-01,9.152731299400329590e-01
8.441025614738464355e-01,9.154615998268127441e-01
8.461538553237915039e-01,9.156492948532104492e-01
8.471794724464416504e-01,9.147287011146545410e-01
8.482051491737365723e-01,9.138121604919433594e-01
8.502563834190368652e-01,9.140021800994873047e-01
8.502563834190368652e-01,9.129955768585205078e-01
8.502563834190368652e-01,9.109889864921569824e-01
8.502563834190368652e-01,9.089912176132202148e-01
8.523076772689819336e-01,9.091903567314147949e-01
8.533333539962768555e-01,9.082969427108764648e-01
8.533333539962768555e-01,9.063180685043334961e-01
8.543589711189270020e-01,9.054347872734069824e-01
8.543589711189270020e-01,9.034706950187683105e-01
8.553845882415771484e-01,9.025974273681640625e-01
8.564102649688720703e-01,9.017278552055358887e-01
8.564102649688720703e-01,8.997845053672790527e-01
8.574358820915222168e-01,8.989247083663940430e-01
8.594871759414672852e-01,8.991416096687316895e-01
8.605127930641174316e-01,8.982869386672973633e-01
8.615384697914123535e-01,8.974359035491943359e-01
8.635897636413574219e-01,8.976545929908752441e-01
8.635897636413574219e-01,8.957446813583374023e-01
8.646153807640075684e-01,8.949044346809387207e-01
8.656409978866577148e-01,8.950158953666687012e-01
8.656409978866577148e-01,8.931217193603515625e-01
8.676922917366027832e-01,8.933474421501159668e-01
8.697435855865478516e-01,8.935721516609191895e-01
8.717948794364929199e-01,8.937960267066955566e-01
8.728204965591430664e-01,8.929695487022399902e-01
8.748717904090881348e-01,8.931937217712402344e-01
8.758974075317382812e-01,8.923720121383666992e-01
8.769230842590332031e-01,8.915536999702453613e-01
8.769230842590332031e-01,8.896982073783874512e-01
8.779487013816833496e-01,8.888888955116271973e-01
8.789743781089782715e-01,8.880829215049743652e-01
8.799999952316284180e-01,8.872802257537841797e-01
8.820512890815734863e-01,8.875129222869873047e-01
8.841025829315185547e-01,8.877446055412292480e-01
8.841025829315185547e-01,8.859198093414306641e-01
8.841025829315185547e-01,8.841025829315185547e-01
8.851282000541687012e-01,8.842213153839111328e-01
8.861538171768188477e-01,8.834356069564819336e-01
8.861538171768188477e-01,8.816326260566711426e-01
8.871794939041137695e-01,8.808553814888000488e-01
8.871794939041137695e-01,8.790650367736816406e-01
8.871794939041137695e-01,8.772819638252258301e-01
8.882051110267639160e-01,8.765181899070739746e-01
8.902564048767089844e-01,8.767676949501037598e-01
8.912820219993591309e-01,8.760080933570861816e-01
8.912820219993591309e-01,8.742454648017883301e-01
8.923076987266540527e-01,8.734939694404602051e-01
8.933333158493041992e-01,8.727455139160156250e-01
8.943589925765991211e-01,8.719999790191650391e-01
8.953846096992492676e-01,8.712574839591979980e-01
8.953846096992492676e-01,8.695219159126281738e-01
8.964102268218994141e-01,8.687872886657714844e-01
8.974359035491943359e-01,8.680555820465087891e-01
8.984615206718444824e-01,8.673267364501953125e-01
8.994871973991394043e-01,8.674579858779907227e-01
9.005128145217895508e-01,8.667324781417846680e-01
9.005128145217895508e-01,8.650246262550354004e-01
9.015384912490844727e-01,8.643068075180053711e-01
9.015384912490844727e-01,8.626103997230529785e-01
9.025641083717346191e-01,8.619000911712646484e-01
9.025641083717346191e-01,8.602150678634643555e-01
9.035897254943847656e-01,8.595122098922729492e-01
9.035897254943847656e-01,8.578383922576904297e-01
9.046154022216796875e-01,8.571428656578063965e-01
9.046154022216796875e-01,8.554801344871520996e-01
9.056410193443298340e-01,8.547918796539306641e-01
9.056410193443298340e-01,8.531401157379150391e-01
9.066666960716247559e-01,8.524590134620666504e-01
9.076923131942749023e-01,8.517805337905883789e-01
9.087179303169250488e-01,8.511047363281250000e-01
9.097436070442199707e-01,8.504314422607421875e-01
9.097436070442199707e-01,8.488038182258605957e-01
9.097436070442199707e-01,8.479923605918884277e-01
9.107692241668701172e-01,8.473282456398010254e-01
9.107692241668701172e-01,8.457142710685729980e-01
9.107692241668701172e-01,8.441064357757568359e-01
9.117949008941650391e-01,8.434535264968872070e-01
9.117949008941650391e-01,8.418560624122619629e-01
9.128205180168151855e-01,8.412098288536071777e-01
9.138461351394653320e-01,8.405660390853881836e-01
9.138461351394653320e-01,8.389830589294433594e-01
9.138461351394653320e-01,8.374060392379760742e-01
9.138461351394653320e-01,8.358349204063415527e-01
9.148718118667602539e-01,8.352059721946716309e-01
9.148718118667602539e-01,8.336448669433593750e-01
9.148718118667602539e-01,8.320895433425903320e-01
9.148718118667602539e-01,8.305400609970092773e-01
9.148718118667602539e-01,8.289963006973266602e-01
9.158974289894104004e-01,8.283858895301818848e-01
9.158974289894104004e-01,8.268518447875976562e-01
9.169231057167053223e-01,8.270120024681091309e-01
9.179487228393554688e-01,8.264081478118896484e-01
9.179487228393554688e-01,8.248847723007202148e-01
9.189743399620056152e-01,8.242870569229125977e-01
9.200000166893005371e-01,8.236914873123168945e-01
9.210256338119506836e-01,8.230980634689331055e-01
9.210256338119506836e-01,8.215919733047485352e-01
9.210256338119506836e-01,8.200913071632385254e-01
9.210256338119506836e-01,8.185961842536926270e-01
9.220513105392456055e-01,8.180163502693176270e-01
9.220513105392456055e-01,8.165304064750671387e-01
9.220513105392456055e-01,8.150498867034912109e-01
9.230769276618957520e-01,8.144796490669250488e-01
9.230769276618957520e-01,8.130081295967102051e-01
9.230769276618957520e-01,8.115419149398803711e-01
9.241025447845458984e-01,8.109810948371887207e-01
9.241025447845458984e-01,8.095238208770751953e-01
9.251282215118408203e-01,8.089686036109924316e-01
9.251282215118408203e-01,8.082437515258789062e-01
9.261538386344909668e-01,8.076922893524169922e-01
9.261538386344909668e-01,8.062499761581420898e-01
9.261538386344909668e-01,8.048128485679626465e-01
9.271795153617858887e-01,8.042704463005065918e-01
9.271795153617858887e-01,8.028419017791748047e-01
9.271795153617858887e-01,8.014184236526489258e-01
9.282051324844360352e-01,8.008849620819091797e-01
9.292307496070861816e-01,8.003533482551574707e-01
9.292307496070861816e-01,7.989417910575866699e-01
9.302564263343811035e-01,7.984154820442199707e-01
